Gen: 1
     id: 0| fitness:0.29698861650434927 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 208
     continue len = 0

Gen:new 209
     continue len = 0

Gen:new 210
     continue len = 0

Gen:new 211
     continue len = 0

Gen:new 212
     continue len = 0

Gen:new 213
     continue len = 0

Gen:new 214
     continue len = 0

Gen:new 215
     continue len = 0

Gen: 216
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen: 217
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.1457131068374499 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.14808173259623716 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1467366964054912 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 218
     continue len = 0

Gen:new 219
     continue len = 0

Gen:new 220
     continue len = 0

Gen:new 221
     continue len = 0

Gen:new 222
     continue len = 0

Gen: 223
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 224
     continue len = 0

Gen:new 225
     continue len = 0

Gen:new 226
     continue len = 0

Gen: 227
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 228
     continue len = 0

Gen:new 229
     continue len = 0

Gen: 230
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen: 231
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen: 232
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15978814347585418 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 233
     continue len = 0

Gen:new 234
     continue len = 0

Gen:new 235
     continue len = 0

Gen:new 236
     continue len = 0

Gen:new 237
     continue len = 0

Gen:new 238
     continue len = 0

Gen:new 239
     continue len = 0

Gen: 240
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15628468816664132 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 241
     continue len = 0

Gen:new 242
     continue len = 0

Gen:new 243
     continue len = 0

Gen:new 244
     continue len = 0

Gen:new 245
     continue len = 0

Gen:new 246
     continue len = 0

Gen:new 247
     continue len = 0

Gen:new 248
     continue len = 0

Gen:new 249
     continue len = 0

Gen:new 250
     continue len = 0

Gen: 251
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15628468816664132 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 252
     continue len = 0

Gen:new 253
     continue len = 0

Gen:new 254
     continue len = 0

Gen:new 255
     continue len = 0

Gen:new 256
     continue len = 0

Gen:new 257
     continue len = 0

Gen:new 258
     continue len = 0

Gen:new 259
     continue len = 0

Gen:new 260
     continue len = 0

Gen: 261
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15628468816664132 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 262
     continue len = 0

Gen:new 263
     continue len = 0

Gen:new 264
     continue len = 0

Gen: 265
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15628468816664132 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen:new 266
     continue len = 0

Gen: 267
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
     id: 6| fitness:0.14990960095852016 | w: [0.4190821132542457, 0.12448714381714805, 0.45643074292860625]
     id: 7| fitness:0.26729509493319675 | w: [0.4287536949013483, 0.37744389449866383, 0.19380241059998787]
     id: 8| fitness:0.1459759728279351 | w: [0.8174514347903785, 0.061743647200333, 0.12080491800928848]
     id: 9| fitness:0.19483441024553627 | w: [0.5915213870345822, 0.19477222044400302, 0.21370639252141474]
     id: 10| fitness:0.17380502460704284 | w: [0.06818745920636393, 0.28171153886575273, 0.6501010019278833]
     id: 11| fitness:0.17145529151837877 | w: [0.021089054129993068, 0.2719709846784902, 0.7069399611915168]
     id: 12| fitness:0.17574497299853284 | w: [0.044988252689911024, 0.2924327841399271, 0.6625789631701618]
     id: 13| fitness:0.17539714784267027 | w: [0.0896908473936967, 0.2795469891392086, 0.6307621634670947]
     id: 14| fitness:0.15908572765240356 | w: [0.7355302107865642, 0.09288136814201135, 0.1715884210714244]
     id: 15| fitness:0.1462435091406245 | w: [0.9347071718044458, 0.04841991962746807, 0.016872908568086084]
     id: 16| fitness:0.1988106883867178 | w: [0.44470742185940615, 0.23319882613109308, 0.32209375200950074]
     id: 17| fitness:0.15628468816664132 | w: [0.21490053069283843, 0.16805943601737675, 0.6170400332897849]
     id: 18| fitness:0.20065782035728516 | w: [0.4193729305830183, 0.2433329260166737, 0.33729414340030806]
     id: 19| fitness:0.3593970408317674 | w: [0.22326773781850207, 0.6830507231372193, 0.09368153904427867]

Gen: 268
     id: 0| fitness:0.23121826759681946 | w: [0.3333333333333333, 0.3333333333333333, 0.3333333333333333]
     id: 1| fitness:0.14493042529255884 | w: [0.9, 0.05, 0.05]
     id: 2| fitness:0.43799782014963795 | w: [0.05, 0.9, 0.05]
     id: 3| fitness:0.07773835099565776 | w: [0.05, 0.05, 0.9]
     id: 4| fitness:0.17395962357450806 | w: [0.4790586885107939, 0.17849548369205717, 0.34244582779714894]
     id: 5| fitness:0.38838362600907106 | w: [0.21999453909253153, 0.7515152438382303, 0.028490217069238155]
